ID;1;2;3;4;5;6;7;8;9;10;11;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100;101;102;103;104;105;106;107;108;109;110;111;112;113;114;115;116;117;118;119;120;122;123;124;125;126;127;128;129;130;131;132;133;134;135;136;137;138;139;140;147;148;149;150;151;152;153;154;155;156;157;158;159;160;161;162;163;164;165;166;167;168;169;170;171;172;173;174;175;176;177;178;179;180;201;202;203;204;205;206;207;208;209;210;211;212;213;214;215;216;217;218;219;220;221;222;223;224;225;226;227;228;229;230;231;232;233;234;235;236;237;238;239;240;241;242;243;244;245;246;247;248;249;251;252;253;254;255;256;257;258;259;261;262;263;264;265;266;267;268;269;270;271;272;273;274;275;276;277;278;279;280;281;286;287;288;289;290;294;295;296;297;301;302;303;304;305;306;307;308;309;310;311;312;313;314;315;316;317;318;319;320;321;322;323;324;325;326;327;328;329;330;331;332;333;334;335;336;337;338;339;340;341;342;343;344;345;346;347;348;349;350;351;352;353;354;355;356;357;358;359;360;361;362;363;364;365;366;367;368;369;370;371;372;373;374;375;376;377;378;379;380;381;382;383;384;385;386;387;388;389;390;391;392;393;394;395;396;397;398;399;400;401;402;403;404;405;406;407;408;409;410;411;412;413;414;415;416;417;418;419;420;421;422;423;424;425;426;427;428;429;430;431;432;433;434;451;452;453;454;455;456;457;458;459;460;461;462;taxonomy_f;taxonomy_g
Nem_20;46,16;17,91;35,43;30,8;20,5;113,6;19,88;5,79;0;11,47;17,32;0;83,92;12,29;14,13;0;3,91;0;0;10,79;38,22;0;14,59;15,21;0;50,55;15,88;51,87;153,81;0;0;35,79;68,14;90,14;22,28;0;0;0;126,83;0;52,74;0;0;27,68;22,79;0;0;24,44;7,06;107,61;53,73;333,64;126,69;22;12,73;0;0;34,71;6,32;170,61;8,63;54,73;56,39;67,47;82,46;29,62;19,51;0;19,45;39,87;15,2;0;30,72;0;2;0;8,4;0;0;0;0;0;0;0;0;0;0;10,11;0;0;0;22,16;0;0;56,71;0;21,36;0;27,69;0;0;0;0;10,55;21,28;4,68;12,89;45,2;0;0;0;0;0;84;0;22,75;7,53;6;40,74;0;0;0;41,5;54,47;18,92;304,59;12;18,46;21,92;61,11;91,59;59,76;7,78;0;4,8;45,87;0;0;30,48;11,91;42,13;0;0;42;0;31,47;27,65;3;5,15;11,13;51,36;63,76;232,72;62,81;0,97;0;0;49,3;59,24;266,67;0;50,32;10,25;289,14;41,41;0;43,11;41,08;60,3;0;137,17;6,74;0;84,66;14,7;111,52;0;44,47;23,43;20,75;42,82;89,31;40,09;0;76,76;44,57;83,66;62,86;48,77;11;0;3,87;0;0;5,69;4;16,46;0;13,19;0;0;6,22;16,88;25,34;35,53;4;0;15,12;11,13;11,11;4,44;41,65;0;0;0;0;5;8,52;45,33;0;29,27;0;23,22;0;52,71;57,48;32,13;4,84;86,17;129,81;0;2;18,01;119,22;31,91;18,44;0;24,95;21,98;28,95;9,07;36,38;0;27,48;28,09;12,05;2;32,95;0;38,15;13,16;0;0;0;4;0;8;0;0;7,52;0;63,39;59,37;0;7,75;0;15,49;0;0;0;0;37,08;39,09;16,54;134,76;26,64;22,11;0;0;159,56;0;37,94;11,8;0;0;0;0;0;47,37;0;0;5,36;50,52;182,62;4,56;52,35;37,9;31,32;123,38;6;31,94;18,63;22,63;0;32,19;0;0;15,21;26,88;0;8,78;0;19,24;60,87;234,48;0;0;6,1;39,22;34,42;8,68;188,33;188,96;59,81;17,3;0;10;9;0;21,99;0;4,5;30,53;3,2;21,59;167,82;34,76;25,5;5,68;85,98;156,25;0;10,25;0;0,96;106,56;68,57;218,24;0;329,22;23,26;0;15,08;39,89;3,85;0;34,7;0;0;0;0;61;111,7;0;14,65;83,87;119,13;76,63;0;64,12;9,71;6,5;10,06;0;0;71,11;8,73;0;27,22;10;11,25;20,14;12,01;29,02;132,93;19,44;95,77;27,66;0;29,44;11,67;0;50;30,23;0;0;12,69;0;25;13,3;0;9,02;0;2;0;17,28;Leptonchidae;NA
Nem_21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Longidoridae;Longidorus
Nem_22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54;0;0;0;0;0;0;216,46;0;0;17,29;0;0;0;26,84;68,14;0;22,28;0;0;0;126,83;0;79,11;0;0;110,71;34,19;0;0;0;7,06;0;0;0;202,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;119,6;0;0;0;0;0;0;0;0;0;0;41,69;0;14,54;0;73,53;0;0;0;0;0;0;0;0;0;0;0;0;0;166,13;0;82,83;0;0;0;21,28;0;0;429,4;198,81;128,95;0;0;0;0;0;0;0;33,44;0;0;114,44;151,15;10,38;0;9,46;0;45,2;18,46;0;0;152,65;0;0;195,7;148,89;0;9,07;0;0;0;0;0;0;28;0;0;0;0;0;0;0;446,35;0;0;3,88;0;0;0;0;0;161,6;25,16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;93,71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;166,61;0;73,38;0;56,09;0;0;147,33;32,3;0;0;0;0;26,35;0;1092,3;50;17,23;0;0;0;954,74;238,44;0;0;0;249,52;0;115,79;0;145,5;0;82,43;0;44,17;0;0;0;0;0;0;0;0;0;0;0;0;0;7,52;0;0;0;0;0;0;0;0;0;0;0;0;234,52;0;0;53,28;66,33;0;0;0;0;0;5,9;0;0;0;0;0;0;0;0;0;0;73,05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62,35;0;299,29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27,66;0;0;0;0;0;0;17,69;0;0;20,53;0;13,3;0;0;0;0;0;0;Heteroderidae;Meloidogyne
Nem_23;0;0;0;0;0;0;0;0;0;0;0;30,43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50,68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33,44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26,61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13,09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29,44;5,83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Monhysteridae;NA
Nem_24;11,54;17,91;0;0;30,76;37,87;29,82;11,58;4;34,41;0;10,14;13,99;49,15;0;28,71;15,66;62,64;0;2;19,11;29,46;0;15,21;0;0;31,76;2;0;86,21;0;0;17,03;0;22,28;0;0;44,34;0;13,08;0;2;24,68;13,84;11,4;0;69,84;8,15;63,58;15,37;6,72;71,49;0;10;2;68,98;45;0;63,24;65,62;60,42;32,84;28,2;52,48;54,97;59,24;0;31,56;9,73;0;0;10,76;0;8,74;0;0;58,82;0;0;0;0;4;14,54;183,15;257,35;184,55;23,63;30,32;173,13;0;11,28;0;20;0;56,71;0;5,34;0;0;10,39;10,35;0;14,08;0;0;4,68;12,89;22,6;24,85;21,49;36,21;30,88;0;63;0;34,13;0;0;0;2;0;68,71;0;27,23;0;33,84;4;110,76;21,92;2;152,65;14,94;0,97;0;0;22,93;63,47;267,27;0;11,91;42,13;121,66;51,95;0;0;125,89;0;0;5,15;33,4;171,21;27,33;89,51;31,4;0;35,68;17,84;16,43;59,24;66,67;48,48;25,16;2;462,63;0;92,91;25;82,15;20,1;0;8;20,22;16,56;105,82;44,1;0;0;103,75;23,43;41,5;64,23;0;13,36;0;153,53;14,86;6;0;12,19;5;52,4;0;0;39,91;4;0;32,92;13,34;0;17,24;14,94;18,65;0;12,67;25;0;0;45,36;16,69;2;4,44;0;0;73,38;0;98,15;1;8,52;34;0;14,64;0;116,08;91,48;2;0;0;0;86,17;389,42;27,42;0;0;0;31,91;36,88;2;6;51,28;0;4,54;18,19;17,01;54,95;0;2;8;4;0;25,43;0;0;48;0;4;0;0;0;0;0;0;0;2;16,96;7,75;0;0;98,73;38;0;22,35;148,33;0;5,51;179,68;26,64;8;251,68;0;31,91;6;37,94;17,7;2;0;0;0;22,52;26;42,12;100;5,36;84,2;109,57;0;52,35;25,27;10,44;0;0;95,83;18,63;22,63;0;10;0;0;15,21;8,96;0;4,39;8;9,62;182,61;0;76,74;0;0;0;34,42;0;17,12;23,62;0;17,3;13,45;78,53;0;7,1;29,31;0;8,99;0;0;0;13,99;0;50,99;0;0;0;2;0;0;0,96;15,22;91,43;0;24;0;0;0;15,08;16;0;0;17,35;10;20,03;0;0;0;0;37,42;17,1;0;0;76,63;0;64,12;9,71;0;0;0;0;0;8,73;0;0;0;8;0;0;0;0;0;0;50;0;0;0;0;0;0;4;9,66;50,77;0;0;0;0;0;8;0;0;8,64;Mononchidae;NA
Nem_25;0;0;0;23,1;0;0;0;17,38;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15,21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12,22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;79,74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;103,43;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Neotylenchidae;NA
Nem_26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17,84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Nordiidae;NA
Nem_27;46,16;17,91;0;0;20,5;63,11;0;0;0;34,41;0;0;41,96;24,58;70,65;57,42;0;0;203,82;21,58;95,56;73,65;29,17;15,21;0;16,85;0;34,58;51,27;28,74;0;71,58;85,17;0;22,28;0;47,01;44,34;570,76;13,08;79,11;108,38;24,68;27,68;45,58;67,52;0;0;0;23,06;26,87;190,65;0;10;12,73;172,46;15;694,27;25,3;13,12;155,36;0;140,98;52,48;27,49;29,62;39,02;126,25;9,73;1275,76;30,41;32,27;0;43,68;0;24,57;58,82;8700;58,55;54,13;0;0;43,61;137,36;36,76;92,28;31,5;0;57,71;20,58;0;0;30;288,55;113,42;26,72;0;130,72;0;10,39;0;197,33;28,17;0;21,28;0;51,57;0;62,13;0;144,83;509,5;0;273;38,09;0;41,42;167,19;27,16;58,23;237,69;109,93;155,64;0;18,92;236,9;3,85;129,22;21,92;305,56;824,3;239,05;26,26;97,85;28,82;0;99,73;0;965,25;0;42,13;30,41;51,95;0;0;283,26;0;9;82,41;11,13;770,45;81,98;232,72;47,11;0;178,41;927,75;82,17;29,62;400;129,28;301,94;10,25;4394,95;331,28;92,91;86,22;0;160,79;35,53;466,36;26,96;0;169,31;0;139,4;31,25;14,82;23,43;166,02;171,28;267,94;80,18;77,16;25,59;29,71;0;125,71;48,77;6;131;6,78;0;0;22,75;11;0;0;26,38;34,48;0;12,43;8,44;126,72;23,68;11,58;126,04;272,16;19,47;11,11;8,89;458,18;4,98;1907,89;0;42,06;17;68,18;612;16,15;87,82;493,58;69,65;237,85;0;57,48;96,38;0,97;482,55;194,71;123,39;125,83;396,31;39,74;127,66;4;97,25;424,19;95,24;1447,37;18,14;90,94;102,04;219,8;2809,09;8,03;333,72;0;263,82;2;263,17;14,15;358,86;0;20,76;1,85;90,48;40,8;0;30,06;108,46;21,13;74,21;84,81;23,26;93,54;278,74;131,64;36,08;0;44,69;593,33;156,35;0;44,92;452,87;530,67;352,35;0;47,87;151,68;25,29;5,9;27,41;51,74;34,96;111,9;22,52;8;0;0;21,42;16,84;1680,14;0;39,26;75,8;10,44;98,7;28,39;702,73;18,63;248,88;1975,91;257,53;86,17;142,01;167,26;80,63;127,46;4,39;2;9,62;1156,52;140,69;98,67;109,19;18,29;0;8;5,79;17,12;283,44;59,81;17,3;47,07;196,32;9;0;14,66;310,72;0;27,98;9,59;183,55;55,94;330,18;0;0;300,94;208,33;0;0;30,92;47,97;30,45;342,86;31,18;0;29,93;325,63;13,89;105,58;79,78;5,78;237,59;0;210,25;66,77;44,84;0;20,33;484,04;6,8;7,33;251,61;1191,28;191,58;0;192,37;29,14;32,48;155,97;97,66;24,75;177,78;34,93;110,5;81,67;696,42;11,25;402,88;24,03;29,02;877,37;311,11;510,77;221,28;13,52;29,44;0;0;633,33;408,14;2;2;317,29;1868,21;75;478,75;161,77;315,84;2;33,04;1576,09;311,12;Panagrolaimidae;NA
Nem_28;0;0;0;0;0;0;0;0;0;0;103,92;547,71;181,83;221,18;84,78;133,97;0;41,76;67,94;0;0;29,46;29,17;106,5;1894,05;50,55;0;17,29;102,54;0;0;0;0;0;245,05;0;62,69;177,37;0;0;26,37;650,27;0;13,84;501,4;0;0;0;282,58;0;0;71,49;1266,89;4;0;0;0;347,13;69,56;0;0;0;0;52,48;0;74,05;0;15,78;0;358,81;60,81;64,54;0;0;0;98,27;8,4;0;365,94;0;0;0;479,68;0;147,06;207,62;31,5;0;0;0;90,28;0;0;1236,64;0;2;0;16,34;470,7;20,78;124,25;56,38;0;0;0;0;0;542,4;12,43;85,97;0;0;1244,44;126;266,65;0;1;0;13,58;247,48;0;192,37;0;0;0;203,06;4,81;0;0;325,93;0;0;2,92;195,7;19,21;0;63,47;0;0;0;0;167,28;1038,97;560;87,76;62,95;0;0;0;11,13;0;0;125,31;0;2,91;17,84;446,03;0;59,24;133,33;226,24;25,16;0;2081,82;1532,18;0;86,22;6,85;10,05;550,74;0;2;231,88;0;14,7;250,92;0;59,29;0;20,75;235,5;1161,07;40,09;154,31;140,74;0;195,21;440;0;4;170,3;57,14;0;139,68;45,5;5;0;40,02;13,19;362;836,48;18,65;25,32;114,05;0;2;100,83;90,72;2,78;2;4,44;124,96;0;2274,79;1011,29;112,17;0;0;50;16,15;0;0;69,65;0;158,13;344,9;0;19,35;17,23;64,9;13,71;10,49;72,06;79,48;0;0;48,63;49,9;0;28,95;0;254,63;51,02;0;280,91;0;517,27;0;3429,62;432,37;355,28;14,15;107,66;218,78;20,76;1,85;90,48;326,4;5,53;22,55;0;0;178,1;0;0;355,44;0;1842,99;108,25;62,17;111,73;74,17;117,26;22,05;0;133,2;0;20;410,82;0;60,67;37,94;135,7;18,27;413,89;1258,63;3497,02;157,61;2;147,43;59,29;5,36;16,84;73,05;4,56;0;101,07;0;0;42,58;0;614,79;158,38;599,83;64,38;2671,28;28,4;0;0;1444,51;0;0;0;913,04;797,24;10,96;1273,9;12,2;127,46;240,94;0;0;141,72;74,77;34,59;0;0;0;0;0;0;31,47;17,81;60,74;32,39;13,99;0;178,47;2;42,99;50;0;82;0;0;0;0;50;8;119,72;0;41,67;0;0;0;47,52;0;163,52;0;164,41;0;0;0;0;0;209,68;0;0;0;64,12;0;0;0;569,71;132;248,89;0;8;544,44;63,31;0;0;0;0;106,35;0;0;138,3;27,03;264,96;35,01;2220;33,33;0;6;0;12,69;0;0;26,6;0;90,24;6;24,78;63,04;0;Tylenchulidae;Paratylenchus
Nem_29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27,4;0;0;0;0;0;0;0;0;0;95,27;0;0;287,38;71,82;0;0;315,48;0;62,21;0;0;0;0;0;0;24,68;0;0;0;104,77;12,22;0;0;0;23,83;0;0;0;0;0;0;0;0;8,63;10,95;0;0;274,87;0;165,84;0;19,45;0;0;0;0;0;0;0;0;350;0;0;125,08;0;0;0;0;0;0;40,42;28,85;617,52;0;0;0;0;0;0;5,34;0;0;0;0;0;70,42;126,66;0;0;19,34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Plectidae;NA
Nem_30;0;161,2;0;0;51,26;164,09;49,69;0;0;435,86;0;0;0;24,58;395,64;66,99;0;20,88;0;32,36;229,35;29,46;393,86;212,99;216,46;0;0;121,04;71,78;0;35,91;339,99;0;0;935,65;0;62,69;266,06;348,8;0;158,22;6;0;27,68;0;151,92;0;16,3;0;345,89;0;47,66;557,43;0;45,84;0;570;347,13;94,86;0;34,52;0;281,96;0;54,97;88,86;9,76;315,64;0;438,54;623,31;32,27;61,44;34,94;0;73,7;0;450;43,91;649,61;83,39;801,64;436,07;1327,8;992,65;46,14;47,26;0;115,42;20,58;0;0;0;618,32;0;6,68;0;81,7;332,26;62,33;10,35;620,19;84,51;52,77;1000,02;9,36;12,89;90,4;310,64;171,93;135,78;0;760,49;63;2;0;109,2;1036,6;0;14,56;35,21;41,22;72,63;0;0;270,75;5,77;775,31;0;61,11;30,53;373,51;1,94;391,4;9,61;0;9,07;0;0;0;484,45;0;259,74;182;548,51;62,95;82,96;9;82,41;0;0;0;71,61;0;23,29;0;124,89;0;533,19;66,67;48,48;503,23;10,25;0;41,41;0;258,66;6,85;100,5;248,72;137,17;0;182,19;0;191,11;111,52;15,63;652,16;351,43;0;128,46;44,66;13,36;385,78;102,35;237,71;27,89;502,86;0;0;91,7;5,81;1,77;419,05;0;1;16,46;80,03;158,29;68,95;492,92;6,22;101,28;50,69;118,42;46,31;252,08;241,92;5,56;0;0;0;0;20;0;70,11;0;0;0;32,3;0;85,84;11,61;73,18;711,58;287,41;160,63;9,68;120,64;194,71;27,42;0;0;158,96;95,74;18,44;20,84;49,9;14,65;202,63;0;90,94;119,05;219,8;56,18;0;0;0;43,97;2;118,43;0;0;129,28;0;16,66;90,48;122,4;35,91;0;672,46;464,88;0;50,88;0;187,07;464,56;0;36,08;233,12;201,12;148,33;117,26;0;0;79,92;265,33;0;0;574,41;182,02;88,52;5,9;255,83;310,42;559,39;83,93;157,61;0;926,68;1274,64;0;151,57;36,52;0;0;25,27;0;394,82;184,52;0;149,04;294,13;0;676,03;0;56,8;45,62;0;254,91;0;2;57,71;182,61;844,14;10,96;473,16;42,68;9,8;68,84;0;633,46;307,06;104,67;0;0;176,69;126;0;7,33;647,33;0;7,63;0;0;181,81;4;25,5;0;257,95;0;0;10,25;1128,59;12,47;45,67;480;1371,76;0;448,94;279,11;0;0;0;14,45;332,62;34,7;23,36;0;0;333,44;0;670,21;0;0;83,87;405,03;0;0;0;0;0;0;146,5;16,5;497,78;61,12;745,9;571,67;0;0;241,73;432,53;0;159,52;19,44;191,54;27,66;81,09;382,72;215,88;330;0;136,05;2;0;0;61,59;637,5;53,19;29,41;0;0;0;189,13;267,91;Pratylenchidae;Pratylenchus
Nem_31;2,88;0;10,12;7,7;0;0;0;0;2;0;51,96;0;0;12,29;0;9,57;0;0;0;0;0;0;14,59;0;54,12;33,7;0;17,29;30,76;0;17,96;0;34,07;112,67;44,55;0;15,67;88,69;0;52,33;26,37;43,35;0;13,84;22,79;0;0;4,07;35,32;46,12;26,87;23,83;0;0;10,19;0;15;69,43;6,32;0;0;0;56,39;37,48;0;88,86;9,76;0;9,73;0;0;118,31;0;0;0;0;25,21;1200;14,64;18,04;0;25,05;14,54;137,36;330,88;92,28;63,01;20,21;0;41,17;22,57;60,94;70;123,66;0;6,68;0;16,34;193,82;41,55;20,71;14,1;14,08;31,66;42,55;0;32,23;158,2;74,55;214,92;81,47;15,44;138,27;21;0;11,38;18,83;601,89;27,16;14,56;8,8;151,15;31,13;136,17;28,38;67,69;1,92;36,92;109,58;20,37;183,18;74,7;2,92;146,77;52,83;45,87;0;0;10,16;11,91;0;30,41;25,97;112;21,94;188,84;0;8;5,15;22,27;85,61;2;17,9;31,4;0;17,84;0;16,43;148,11;66,67;113,12;176,13;20,49;520,45;124,23;92,91;129,33;150,62;60,3;35,53;109,73;0;33,13;84,66;44,1;55,76;15,63;0;23,43;207,52;0;44,66;13,36;0;38,38;29,71;0;0;12,19;0;26,2;1,94;0;59,86;5,69;0;24,69;26,68;52,76;0;0;0;0;12,67;11,84;0;201,67;60,48;5,56;11,11;40;124,96;2;220,14;186,29;126,19;5;102,27;11,33;0;14,64;10;2;91,48;52,71;0;224,89;10,65;103,4;324,52;0;73,4;36,03;119,22;63,83;0;4;124,76;58,61;347,37;4,54;254,63;85,03;27,48;280,91;0;33,37;16,48;0;25,43;65,79;0;35,89;19,89;332,12;0;4;20,4;0;37,58;0;0;44,52;33,92;54,28;0;77,43;131,64;108,25;15,54;44,69;148,33;351,78;5,51;14,97;452,87;0;478,19;74,7;47,87;60,67;25,29;5,9;0;50;69,92;0;22,52;10;63,18;88,93;5,36;185,25;292,2;4,56;78,53;25,27;271,4;0;0;95,83;37,26;22,63;0;10;258,51;113,61;76,03;35,84;84,97;26,34;8;0;547,83;187,59;32,89;254,78;0;0;34,42;0;222,57;0;74,77;17,3;17,93;39,26;9;0;6;0;13,49;0;3,2;10,8;27,97;0;76,49;11,37;214,96;156,25;20,16;0;15,46;3,84;121,78;182,86;31,18;0;179,57;46,52;0;30,17;96;3,85;0;0;0;13,35;0;0;2;37,23;10,21;2,44;0;0;0;0;64,12;0;0;0;0;24,75;50;2;110,5;217,78;0;61,9;20,14;12,01;58,04;26,59;0;31,92;27,66;0;8;23,34;0;0;10;0;2;2;0;25;186,18;7,35;9,02;2;8;0;8,64;Prismatolaimidae;NA
