ID;1;2;3;4;5;6;7;8;9;10;11;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100;101;102;103;104;105;106;107;108;109;110;111;112;113;114;115;116;117;118;119;120;122;123;124;125;126;127;128;129;130;131;132;133;134;135;136;137;138;139;140;147;148;149;150;151;152;153;154;155;156;157;158;159;160;161;162;163;164;165;166;167;168;169;170;171;172;173;174;175;176;177;178;179;180;201;202;203;204;205;206;207;208;209;210;211;212;213;214;215;216;217;218;219;220;221;222;223;224;225;226;227;228;229;230;231;232;233;234;235;236;237;238;239;240;241;242;243;244;245;246;247;248;249;251;252;253;254;255;256;257;258;259;261;262;263;264;265;266;267;268;269;270;271;272;273;274;275;276;277;278;279;280;281;286;287;288;289;290;294;295;296;297;301;302;303;304;305;306;307;308;309;310;311;312;313;314;315;316;317;318;319;320;321;322;323;324;325;326;327;328;329;330;331;332;333;334;335;336;337;338;339;340;341;342;343;344;345;346;347;348;349;350;351;352;353;354;355;356;357;358;359;360;361;362;363;364;365;366;367;368;369;370;371;372;373;374;375;376;377;378;379;380;381;382;383;384;385;386;387;388;389;390;391;392;393;394;395;396;397;398;399;400;401;402;403;404;405;406;407;408;409;410;411;412;413;414;415;416;417;418;419;420;421;422;423;424;425;426;427;428;429;430;431;432;433;434;451;452;453;454;455;456;457;458;459;460;461;462;taxonomy_f;taxonomy_g
Nem_32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50,68;0;0;0;0;0;0;0;0;0;0;7,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;83,39;0;14,54;0;0;0;0;0;0;0;22,57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31,43;0;0;0;0;0;0;0;0;0;13,34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18,63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Tylenchidae ;Psilenchus
Nem_33;0;35,82;0;0;10,25;0;9,94;0;0;0;17,32;0;0;36,86;28,26;9,57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23,83;0;4;0;0;0;34,71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,74;0;0;0;0;0;0;41,69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64,47;0;0;0;0;0;0;3,77;0;0;29,12;0;0;0;0;0;0;0;0;0;0;0;0;1,94;0;0;0;9,07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,11;35,8;0;0;0;17,84;0;0;0;32,32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,81;0;0;0;0;0;0;0;12,79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16,88;0;0;0;0;0;0;0;0;0;0;0;26,61;168,26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21,28;0;0;24,95;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;84,81;0;0;0;0;0;0;22,35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53,17;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Qudsianematidae;NA
Nem_34;25,96;1397,04;0;0;20,5;189,34;447,23;0;26;252,34;173,19;0;195,81;0;84,78;9,57;0;0;294,4;0;0;0;14,59;0;0;0;0;121,04;0;0;17,96;35,79;68,14;22,53;0;31,1;0;354,74;0;0;26,37;0;0;27,68;45,58;25,32;0;0;0;15,37;0;47,66;0;0;0;206,95;30;0;0;0;198,51;21,89;0;7,5;82,46;0;0;110,47;0;119,6;167,23;21,51;0;17,47;31,09;0;0;100;204,93;469,16;41,69;75,15;14,54;549,44;36,76;0;0;0;57,71;20,58;90,28;22,16;20;329,77;170,13;0;0;32,68;0;93,49;0;281,9;28,17;0;297,88;0;6,45;0;149,11;0;81,47;15,44;34,57;0;0;0;7,53;66,88;0;22;96,84;41,22;41,5;0;0;0;1,92;73,84;0;81,48;488,48;179,28;0,97;1369,89;0;0;453,33;0;386,1;11,91;674,02;15,21;25,97;0;0;0;0;0;56,66;55,66;119,85;9,11;71,61;0;0;0;0;0;0;0;16,16;8;0;346,97;165,64;46,46;86,22;6,85;150,74;0;877,86;0;66,25;0;58,8;27,88;0;0;70,29;0;0;0;0;0;20;0;0;125,71;2;0;65,5;0;0;0;0;0;0;53,35;13,19;0;0;0;8,44;25,34;0;11,58;0;105,84;0;0;4,44;83,31;4,98;660,42;159,68;168,26;0;59,66;170;0;58,55;150,22;0;4;0;0;16,06;1,94;68,94;64,9;0;0;18,01;0;10,64;0;0;49,9;14,65;0;0;0;0;54,95;0;0;0;0;43,97;0;92,11;14,15;35,89;39,78;0;1,85;0;0;0;0;520,62;232,44;0;152,65;0;18,71;77,43;32,91;0;0;0;37,08;234,52;0;0;106,56;66,33;176,17;0;15,96;394,37;12,65;0;0;0;0;0;0;0;0;0;0;0;146,1;0;40;50,54;0;98,7;14,19;31,94;18,63;0;0;0;0;0;0;8,96;0;0;0;28,86;60,87;0;120,6;0;24,39;0;0;0;0;0;0;674,59;2,24;19,63;81;0;7,33;595,54;0;2,54;15,98;0;27,97;86,89;2;0;0;52,08;0;0;216,44;18,23;0;68,57;0;0;0;93,04;0;0;0;0;23,76;20;93,44;2;0;0;0;0;17,01;0;41,94;595,64;38,32;0;160,31;2;0;0;65,11;0;35,56;0;0;27,22;10;0;0;0;0;26,59;466,67;95,77;0;0;88,32;0;0;0;30,23;0;0;12,69;20,53;0;26,6;7,35;9,02;0;0;0;69,14;Rhabditidae;NA
Nem_35;0;0;55,68;446,65;51,26;0;0;115,85;0;0;0;0;0;12,29;0;9,57;15,66;104,39;0;10,79;0;0;0;0;0;0;63,51;0;0;660,97;17,96;0;51,1;0;0;0;0;0;0;0;26,37;195,08;37,02;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;15,78;0;199,34;45,61;0;0;0;0;0;0;0;0;0;250,17;25,05;0;0;0;0;0;0;0;20,58;0;0;0;0;0;0;0;0;0;0;0;0;0;21,11;0;0;0;0;0;0;0;46,32;0;0;8;34,13;0;0;13,58;0;0;0;0;0;0;0;0,96;55,38;0;0;0;0;3,89;48,92;0;0;0;0;0;23,83;0;0;0;0;0;157,36;0;0;0;0;0;0;0;0;0;0;0;0;29,62;0;0;0;0;0;0;0;43,11;0;0;0;27,43;0;0;0;0;0;0;0;0;0;0;89,31;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;0;41,65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;129,81;0;0;18,01;0;0;0;0;0;7,33;0;18,14;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30,34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;10,44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,68;42,99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21,01;0;Hoplolaimidae;Rotylenchus
Nem_36;0;71,64;0;0;0;0;9,94;0;0;0;17,32;0;0;0;14,13;19,14;0;0;0;0;0;14,73;72,94;121,71;0;0;0;0;30,76;0;0;0;0;0;22,28;0;0;177,37;31,71;0;0;0;0;0;0;0;0;8,15;7,06;23,06;6,72;142,99;50,68;0;17,83;0;0;104,14;0;39,37;0;0;225,57;74,97;494,76;29,62;0;0;0;0;0;10,76;30,72;0;0;0;0;500;0;0;41,69;0;58,14;0;73,53;23,07;7,88;0;548,24;20,58;90,28;5,54;20;41,22;113,42;6,68;0;0;27,69;20,78;51,77;0;42,25;21,11;0;4,68;6,45;90,4;12,43;107,46;0;15,44;69,14;126;38,09;11,38;0;0;13,58;0;0;13,74;10,38;108,94;18,92;507,65;10,58;0;197,25;244,45;152,65;29,88;3,89;146,77;0;22,93;9,07;15,72;0;11,91;0;15,21;77,92;0;0;62,95;0;0;0;33,4;17,12;9,11;161,11;31,4;0,97;53,52;17,84;2;88,87;0;0;75,48;2;346,97;82,82;278,74;43,11;6,85;0;142,13;0;6,74;0;84,66;0;0;0;0;0;20;21,41;89,31;40,09;0;0;44,57;0;0;4;0;13,1;0;0;0;0;1;24,69;0;0;0;0;0;0;0;0;0;151,25;90,72;5,56;4;53,33;208,26;0;0;0;0;1;136,36;0;0;73,18;0;0;0;131,77;0;32,13;7,74;68,94;129,81;0;62,91;0;0;0;4;34,73;49,9;0;0;4,54;0;0;0;0;8,03;16,69;10,98;0;2;0;14,15;287,09;0;41,52;0;0;0;0;0;0;0;44,52;0;46,52;18,71;15,49;0;180,42;0;44,69;0;117,26;0;194,66;26,64;154,78;75,5;0;47,87;60,67;12,65;5,9;9,14;155,21;0;0;0;47,37;0;0;10,71;0;109,57;0;65,44;12,63;0;0;70,97;0;0;248,88;70,57;0;43,09;0;0;0;0;0;0;48,1;913,04;0;0;72,79;18,29;58,83;68,84;0;68,48;23,62;74,77;34,59;2,24;19,63;0;49,68;7,33;0;4,5;0;19,18;10,8;0;104,27;254,96;5,68;386,93;1562,5;0;0;0;2,88;243,57;91,43;31,18;0;359,15;0;0;30,17;279,22;13,49;47,52;0;0;20,03;0;30,31;40,67;260,64;47,62;31,75;83,87;0;38,32;0;32,06;0;19,49;2;32,55;8,25;142,22;8,73;27,63;54,44;126,62;45,02;0;0;29,02;159,52;0;31,92;27,66;13,52;0;0;0;66,67;60,47;26,53;4,83;0;61,59;0;39,9;7,35;9,02;0;115,63;0;0;Teratocephalidae;NA
Nem_37;0;0;5,06;0;41,01;12,62;0;0;0;0;17,32;0;0;12,29;70,65;28,71;0;0;0;53,94;0;73,65;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22,79;0;0;0;0;0;26,87;0;25,34;0;0;0;0;34,71;0;0;0;0;28,2;7,5;27,49;44,43;0;0;0;0;0;10,76;307,21;0;0;0;0;0;29,28;0;0;250,51;29,07;45,79;0;0;7,88;0;28,85;0;0;0;0;0;0;0;0;16,34;0;0;0;0;0;21,11;21,28;0;0;0;0;0;0;46,32;34,57;0;2;0;3,77;18;0;0;8,8;0;0;0;0;0;0;18,46;0;20,37;0;14,94;1,94;0;4,8;0;0;0;0;0;42,13;30,41;0;126;0;62,95;0;0;0;0;17,12;0;107,41;0;0;0;89,21;0;0;0;0;8;10,25;115,66;0;0;86,22;0;0;17,77;0;0;0;0;0;0;0;0;0;0;0;0;0;25,72;0;0;0;31,43;0;0;39,3;0;0;0;0;0;0;0;13,19;0;0;0;0;12,67;0;0;0;0;2,78;0;0;0;0;0;0;14,02;0;0;0;0;2;0;2;18,3;0;28,74;0;2,9;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;13,16;0;0;0;0;0;0;0;0;0;86,77;21,13;14,84;135,69;0;74,83;0;32,91;0;0;22,35;37,08;0;0;0;26,64;0;0;0;15,96;0;25,29;0;0;51,74;0;0;0;0;0;0;0;0;73,05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36,4;0;0;0;0;0;23,62;29,91;0;0;19,63;18;14,19;0;0;17,98;0;0;0;0;17,38;0;0;171,97;52,08;0;2;0;0;0;0;0;0;29,93;0;0;15,08;0;1,93;0;0;46,72;0;0;0;0;0;0;2,44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12,69;0;0;0;0;0;0;0;0;0;Trichodoridae;NA
Nem_38;0;0;15,18;0;0;0;0;0;0;0;0;0;0;0;0;9,57;0;0;0;0;0;0;0;0;54,12;0;0;0;0;0;17,96;0;0;0;0;0;0;0;0;0;0;0;0;13,84;0;0;34,92;4,07;14,13;7,69;0;0;0;0;0;0;0;0;2;13,12;0;0;28,2;7,5;54,97;14,81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10,11;86,56;0;0;0;0;0;56,71;0;0;0;0;0;0;0;0;0;0;0;6,45;2;0;0;0;15,44;34,57;0;0;0;7,53;66,88;0;0;4;0;2;0;9,46;0;0,96;0;0;0;0;0;0;0;4,8;22,93;0;94,33;0;0;0;0;0;28;0;0;0;0;0;22,27;0;0;0;0;0;0;0;0;0;66,67;0;0;0;0;0;92,91;0;0;2;0;0;0;0;42,33;0;0;0;0;0;0;0;44,66;0;0;0;14,86;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,52;0;0;14,64;0;0;0;2;28,74;0;0;0;0;0;2;72,06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,75;0;0;0;36,08;0;0;0;0;0;2;53,28;0;0;0;0;0;37,94;0;0;0;0;0;0;0;0;0;0;33,68;0;0;26,18;0;10,44;0;0;255,54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68,84;2;0;0;0;17,3;0;0;2;28,39;36,64;0;0;0;0;129,56;0;0;0;0;0;0;0;0;0;0;30,45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27,63;0;0;0;0;0;0;0;0;31,92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41,29;0;0;Tripylidae;NA
Nem_39;0;0;0;0;0;0;0;0;0;0;0;0;167,84;0;42,39;19,14;0;0;0;0;19,11;0;0;0;0;0;0;0;0;28,74;35,91;0;0;67,6;0;93,31;0;0;0;0;0;0;74,03;0;0;0;558,75;0;0;0;0;166,82;25,34;4;0;172,46;0;0;0;13,12;8,63;21,89;0;0;164,92;0;9,76;0;0;0;15,2;0;0;17,47;0;0;8,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56,71;0;0;16,34;0;0;0;0;0;0;0;4,68;0;0;0;0;0;0;0;42;0;182,02;0;0;40,74;0;0;0;0;435,75;9,46;0;0;0;43,83;0;0;0;0;0;0;45,87;0;47,17;0;47,65;0;0;0;0;0;31,47;0;0;0;44,53;0;0;0;204,12;0;0;0;0;0;66,67;0;0;2;0;0;557,48;172,44;0;0;0;0;6,74;0;42,33;0;0;0;0;0;0;0;0;0;0;0;0;55,77;0;48,77;0;0;0;0;0;0;0;0;0;0;0;0;6,22;0;12,67;0;0;0;0;0;11,11;4,44;0;14,95;0;0;0;0;0;0;0;6;0;11,61;0;0;0;0;0;0;194,71;0;10,49;0;0;0;0;6,95;0;0;0;4,54;0;0;0;0;4,02;0;0;0;0;0;14,15;0;0;20,76;0;45,24;0;0;0;0;0;14,84;0;0;0;0;0;216,51;0;0;0;0;82,68;104,82;0;0;0;0;0;0;75,88;2;0;51,74;0;0;0;23,69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17,92;0;35,12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49,68;7,33;0;17,98;0;0;0;0;0;25,5;0;0;0;6,72;0;0;0;0;0;31,18;0;0;0;0;60,33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;383,16;0;0;0;0;0;0;0;0;0;110,5;0;0;0;0;0;0;0;0;0;0;0;58,88;17,5;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;Tylenchidae;NA
Nem_40;0;0;20,25;0;0;0;0;46,34;0;0;0;182,57;0;0;0;0;27,4;0;158,52;0;0;0;0;0;0;219,07;190,53;0;0;28,74;251,38;8,95;17,03;157,74;22,28;93,31;0;0;0;65,41;0;43,35;61,69;0;0;0;768,28;12,22;42,39;15,37;6,72;95,32;0;0;48,39;413,89;0;0;0;196,86;0;0;0;14,99;27,49;0;87,8;15,78;48,63;0;0;0;153,61;0;0;0;100,84;0;0;0;208,47;0;116,29;0;0;0;0;10,11;115,42;0;0;0;490;0;1361,06;0;16,02;0;0;0;0;0;267,61;0;0;23,39;45,12;0;0;107,46;0;0;172,84;273;0;147,89;0;0;149,38;0;0;0;0;490,22;122,98;169,22;1,92;0;131,5;0;30,53;0;6,81;48,92;0;137,61;0;251,55;10,16;178,7;0;0;0;0;0;94,42;0;0;0;111,33;17,12;0;0;78,51;2,91;0;0;262,95;29,62;0;16,16;0;30,74;0;0;278,74;344,88;34,23;0;0;0;0;0;105,82;0;0;0;0;0;20,75;0;178,63;26,73;0;12,79;0;0;0;377,99;8;0;0;0;159,64;0;1;0;0;0;0;0;0;0;0;0;0;0;15,12;0;11,11;4,44;124,96;4,98;0;26,61;0;0;17,04;79,33;0;14,64;0;394,67;0;0;0;0;4,84;0;1038,45;0;0;0;0;0;184,38;0;0;0;0;22,68;0;0;27,48;0;0;0;21,97;0;0;0;14,15;8;0;62,27;0;0;0;0;0;65,08;0;756,91;0;0;0;0;0;866,03;15,54;22,35;0;78,17;198,44;404,29;26,64;0;0;37,35;0;0;265,57;53,1;0;258,68;0;27,98;0;213,18;0;0;0;0;73,05;0;10;63,17;0;0;0;383,31;0;22,63;0;0;0;0;0;295,66;0;13,17;0;0;0;0;10,96;0;0;2;34,42;0;0;0;29,91;69,19;4,48;39,26;0;220;329,78;0;71,94;0;0;53,98;0;0;586,41;17,05;42,99;0;26,88;30,75;0;2,88;30,45;0;0;325,22;29,93;0;0;105,58;0;0,96;0;0;0;253,73;89,68;0;10,17;0;0;65,95;0;0;1800,84;0;0;19,42;0;0;0;0;0;0;0;0;0;0;0;0;1160,78;0;0;0;27,66;0;58,88;0;0;0;0;0;0;0;0;0;0;0;0;0;33,04;0;0;Tylencholaimidae;Tylencholaimus
Nem_41;0;0;0;0;0;0;69,57;0;0;0;484,94;0;97,91;36,86;0;19,14;0;62,64;22,65;0;458,7;29,46;0;106,5;270,58;0;0;207,49;71,78;0;0;0;0;0;6;0;156,71;310,4;507,34;0;0;0;0;0;136,75;0;0;8,15;28,26;69,18;127,62;23,83;0;0;0;0;45;0;25,3;0;34,52;0;902,27;0;0;0;0;47,35;0;239,21;0;0;0;52,42;15,55;0;8,4;400;87,83;18,04;166,78;225,46;29,07;183,15;183,82;115,34;0;10,11;0;0;0;6;0;123,66;0;0;5,34;228,76;0;0;0;0;0;0;0;0;0;22,6;24,85;0;0;0;172,84;21;0;0;0;33,44;0;0;0;0;0;0;0;0;1,92;0;0;0;30,53;253,99;0;0;24,01;0;27,2;0;10,16;0;210,63;0;0;12,5;76,79;0;0;0;0;0;17,12;0;358,03;0;19,4;17,84;71,37;0;29,62;200;0;75,48;0;0;82,82;0;0;136,92;50,25;53,3;877,86;0;16,56;0;338,12;306,68;0;103,75;46,86;0;85,64;0;6;51,44;268,68;44,57;55,77;125,71;0;3;104,8;4,84;0;79,82;0;0;2;13,34;79,15;0;74,69;0;16,88;0;47,37;23,15;0;90,72;0;0;0;41,65;0;73,38;0;0;7;0;0;0;29,27;64,38;0;182,96;105,42;172,45;0;2,9;430,85;64,9;0;0;0;0;223,4;0;0;0;0;0;0;0;238,1;549,51;0;0;250,29;0;8;0;0;0;251,2;0;0;0;0;102;11,05;210,45;86,77;295,83;0;152,65;0;130,95;77,43;0;0;0;67,04;37,08;78,17;0;0;0;0;0;298,78;127,65;0;0;0;137,05;155,21;0;419,64;22,52;0;0;59,29;0;50,52;0;0;0;25,27;0;98,7;0;0;0;0;70,57;0;0;85,21;45,62;0;254,91;0;0;0;0;891,03;0;436,76;12,2;0;68,84;0;136,96;0;74,77;0;0;0;0;0;0;181,25;0;0;0;10,8;0;0;0;0;0;52,08;0;0;0;2,88;0;91,43;997,65;0;0;139,56;13,89;0;0;0;190,07;156,14;23,36;0;0;151,56;0;409,57;0;0;0;0;0;0;0;0;123,43;20,13;81,39;0;248,89;0;0;81,67;31,66;0;20,14;24,03;0;26,59;19,44;255,38;221,28;0;0;0;0;700;0;0;0;0;0;312,5;2;4;0;0;0;21,01;25,93;Telotylenchidae;Tylenchorhynchus
Nem_42;0;0;0;7,7;0;0;0;0;0;0;0;0;0;0;70,65;0;0;50;0;0;0;0;0;45,64;0;16,85;0;0;0;0;0;0;0;0;66,83;0;0;0;0;0;0;0;0;0;0;0;0;4,07;0;0;0;0;0;0;0;0;105;0;6,32;0;2;0;0;0;0;0;0;0;9,73;39,87;0;107,56;61,44;0;0;24,57;0;0;0;0;0;75,15;0;228,93;0;0;0;30,32;57,71;20,58;0;0;50;123,66;0;0;0;0;221,5;0;10,35;14,1;84,51;0;106,38;4,68;19,34;0;0;0;27,16;15,44;69,14;42;38,09;45,5;0;66,88;0;0;17,61;41,22;0;0;9,46;0;0;36,92;0;0;213,71;14,94;1,94;195,7;10;0;0;94,33;0;0;0;152,07;129,87;42;10,97;0;0;2;0;54;0;0;0;47,11;0,97;0;0;49,3;592,44;333,33;0;25,16;0;115,66;0;0;86,22;0;40,2;17,77;4;6,74;33,13;21,16;58,8;83,64;0;74,11;23,43;103,76;149,87;357,25;0;154,31;0;29,71;0;0;0;0;78,6;1,94;3,54;59,86;17,06;10;41,15;146,73;39,57;0;0;6,22;50,64;0;0;69,46;0;0;0;100;4,44;0;0;0;53,23;56,09;0;0;0;32,3;43,91;0;0;2;105,42;0;48,19;3,87;34,47;129,81;0;52,43;54,04;0;42,55;55,31;0;0;7,33;0;4,54;18,19;0;329,7;0;8,03;33,37;0;175,88;25,43;0;0;251,2;9,94;0;0;0;61,2;11,05;7,52;21,69;0;14,84;50,88;0;0;15,49;164,55;0;0;156,43;37,08;156,35;0;44,92;53,28;22,11;0;0;0;0;113,82;11,8;9,14;51,74;0;195,83;360,24;0;379,1;326,07;58,91;101,04;109,57;31,95;52,35;138,97;20,88;345,46;184,52;0;18,63;384,63;352,84;611,64;0;255,62;0;62,72;0;4,39;0;144,29;608,7;140,69;197,34;254,78;36,59;29,41;34,42;5,79;85,6;377,91;0;0;4,48;255,22;0;0;0;51,79;0;7,63;22,38;32,39;13,99;4;101,99;0;42,99;208,33;0;0;0;1,92;395,8;182,86;62,35;8;89,79;23,26;41,67;15,08;0;14,45;118,79;52,05;0;0;14,95;151,56;4;0;0;12,21;0;0;0;18,5;64,12;0;58,47;25,16;113,94;0;106,67;17,46;165,76;27,22;221,59;39,39;201,44;264,32;0;53,17;58,33;255,38;248,94;121,64;29,44;11,67;270;0;75,58;8,84;0;12,69;61,59;100;79,79;44,12;0;0;8,26;63,04;146,92;Tylenchidae ;Tylenchus
Nem_43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11,74;0;0;0;0;0;0;15,21;0;0;15,88;0;0;28,74;17,96;0;0;0;0;0;0;0;0;26,16;52,74;0;0;0;0;0;104,77;28,52;0;0;13,43;0;0;0;0;0;0;0;0;0;0;0;0;0;109,95;0;9,76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20,21;57,71;20,58;0;0;0;41,22;0;0;5,34;0;27,69;0;0;0;14,08;10,55;0;4,68;25,79;0;0;42,98;0;0;0;0;0;0;3,77;66,88;0;0;0;0;0;0;9,46;135,37;1,92;0;43,83;61,11;122,12;59,76;1,94;0;0;0;0;0;0;2;0;0;77,92;0;0;125,89;0;0;0;22,27;0;0;17,9;109,91;0;0;0;0;0;0;0;0;0;0;0;0;129,33;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;4;0;0;0;0;0;11,11;84,44;0;9,97;0;0;0;2;136,36;0;32,3;29,27;0;0;0;26,35;0;0;0;0;8;0;20,97;0;0;0;55,31;0;49,9;0;28,95;0;18,19;68,03;0;0;4,02;0;0;0;0;0;0;0;0;20,76;0;22,62;0;0;0;0;0;0;0;162,83;0;0;0;72,17;46,62;22,35;0;39,09;2;14,97;53,28;0;0;0;0;182,02;6;5,9;0;0;0;0;0;0;0;0;0;33,68;36,52;0;26,18;0;2;0;0;159,71;0;0;0;0;0;0;0;0;0;0;2;0;121,74;0;0;0;0;0;0;0;0;0;0;34,59;0;0;0;14,19;2;0;0;0;12,79;0;0;0;76,49;28,42;0;0;53,77;0;0;0;30,45;0;0;0;0;0;0;30,17;159,55;0,96;0;0;0;26,71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16,28;2;0;8,73;27,63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,84;4,83;0;0;0;39,9;0;0;0;0;0;0;Plectidae;Wilsonema
Nem_44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;21,58;38,22;0;0;0;0;2;0;6;20,51;0;0;0;4;0;0;62,21;15,67;0;0;0;0;0;0;0;4;75,96;0;0;0;15,37;6,72;47,66;25,34;0;0;0;6;0;0;13,12;0;10,95;28,2;0;27,49;14,81;0;0;19,45;0;0;0;0;0;0;12,28;0;0;14,64;18,04;41,69;0;14,54;0;36,76;23,07;0;10,11;0;0;0;0;0;0;0;0;0;0;0;0;62,12;0;28,17;0;0;9,36;0;0;0;0;0;0;0;0;0;11,38;0;10;0;0;10;0;0;0;9,46;0;0;0;0;0;0;0;0;0;0;0;0;15,72;0;0;21,06;0;25,97;28;0;0;0;0;0;0;0;0;0;0;0,97;0;17,84;0;25;0;0;0;0;57,83;0;20;25;13,69;0;0;0;0;0;16;14,7;20;15,63;0;23,43;0;42,82;0;26,73;0;38,38;14,86;0;0;12,19;0;10;0,97;0;0;0;0;0;0;65,96;0;0;0;4;0;23,68;0;50;15,12;0;0;0;0;0;0;0;0;1;0;0;2;6;0;46,43;0;0;28,74;0;0;0;194,71;0;4;8;0;0;0;2;24,95;0;0;0;18,19;0;27,48;0;0;16,69;5,49;43,97;0;0;0;0;0;2;0;2;0;0;0;0;0;44,52;16,96;2;0;6;0;0;0;0;0;0;5,51;0;0;66,33;0;0;0;0;6;11,8;0;0;0;55,95;0;0;21,06;29,64;2;0;255,67;18,26;0;0;0;24,68;14,19;0;8;0;35,28;64,38;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;23,62;0;0;0;0;2;0;2;0;4,5;2,54;0;0;0;0;25,5;0;0;0;6;0;0;0;15,22;0;0;108,41;0;0;0;0;39,89;0;0;0;0;6,68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11,67;0;0;0;0;0;0;0;0;0;22,06;0;0;0;0;0;Longidoridae;Xiphinema
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;family;genus
